,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
47,0.015926140999687276,0.018756951550473817,0.0,0.043850113640955965,0.15441057998560115,0.43998458673174495,2020-11-11
48,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-12
49,5.6254431634628485e-05,8.008186145837967e-05,0.04484732824427481,0.028464463350216206,0.026197021419541434,0.5318181818181819,2020-11-12
50,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-12
51,6.469259637982276e-05,8.89798460648663e-06,0.05629770992366412,0.028462672923270996,0.02868740877112012,0.05138339920948617,2020-11-12
52,0.0002564690678615108,0.00042710326111135825,0.1827290076335878,0.028506922046345456,0.04466777954532323,0.6221335992023928,2020-11-12
53,0.28233153140160727,0.3983894647862259,0.0,0.2994192366540297,0.15347013097715442,0.5271500158946804,2020-11-12
54,3.5798274676581766e-06,0.0,0.003101145038167939,0.02845883629410269,0.03002253249802986,0.0,2020-11-12
55,0.0002209264951469046,8.89798460648663e-06,0.17151717557251908,0.02849541215884054,0.20000237004734173,0.015046296296296299,2020-11-12
56,9.2819812197137e-05,0.00022244961516216575,0.07848282442748092,0.028460882496325786,0.03198332669774335,0.8953168044077134,2020-11-12
57,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-12
58,0.011568212461737396,0.00734083730035147,0.0,0.03981909526145604,0.1874186790781347,0.2370637253818439,2020-11-12
59,5.114039239511681e-07,0.0,0.00047709923664122136,0.028458580518824803,,,2020-11-12
60,0.019857814367023857,0.028366774925479378,0.0,0.047506677013629234,0.11016013355420982,0.5336595415915527,2020-11-12
61,0.00018308260477451816,5.338790763891978e-05,0.16579198473282442,0.028462417147993108,0.1437849206511807,0.10893854748603353,2020-11-12
62,0.0,0.0,0.0,0.028458580518824803,,,2020-11-12
63,0.016147834600720105,0.019059483027094364,0.0,0.04406317444743588,0.15658187204446825,0.44094313629237863,2020-11-12
64,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-13
65,5.676583555857965e-05,8.008186145837967e-05,0.045085877862595415,0.028464719125494094,0.026449465577218913,0.527027027027027,2020-11-13
66,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-13
67,6.469259637982276e-05,8.89798460648663e-06,0.05629770992366412,0.028462672923270996,0.02868740877112012,0.05138339920948617,2020-11-13
68,0.0002564690678615108,0.00042710326111135825,0.19394083969465647,0.028494900608284763,0.04466777954532323,0.6221335992023928,2020-11-13
69,0.2886064575484881,0.40088090047604213,0.0,0.3056243448955695,0.15691599792353583,0.5189136365126434,2020-11-13
70,3.83552942963376e-06,0.0,0.003101145038167939,0.028459092069380576,0.032279273099673544,0.0,2020-11-13
71,0.0002239949186906116,8.89798460648663e-06,0.17390267175572519,0.028495923709396312,0.20280201179695725,0.014840182648401826,2020-11-13
72,9.2819812197137e-05,0.00022244961516216575,0.07848282442748092,0.028460882496325786,0.03198332669774335,0.8953168044077134,2020-11-13
73,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-13
74,0.011723423552656577,0.007438715131022823,0.0,0.03997153732707673,0.18995437109658894,0.23704414587332057,2020-11-13
75,5.114039239511681e-07,0.0,0.00047709923664122136,0.028458580518824803,,,2020-11-13
76,0.020204801929424723,0.02886506206344263,0.0,0.04783944065016029,0.11211249361837744,0.5337079362668793,2020-11-13
77,0.00018308260477451816,5.338790763891978e-05,0.16579198473282442,0.028462417147993108,0.1437849206511807,0.10893854748603353,2020-11-13
78,0.0,0.0,0.0,0.028458580518824803,,,2020-11-13
79,0.016351629064414647,0.019317524580682473,0.0,0.04425960986085313,0.15857785793941293,0.441342966160005,2020-11-13
80,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-14
81,5.676583555857965e-05,8.008186145837967e-05,0.045085877862595415,0.028464719125494094,0.026449465577218913,0.527027027027027,2020-11-14
82,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-14
83,6.494829834179834e-05,8.89798460648663e-06,0.05725190839694656,0.028461905597437335,0.028807010528812228,0.05118110236220473,2020-11-14
84,0.0002564690678615108,0.00042710326111135825,0.1944179389312977,0.02849438905772899,0.04466777954532323,0.6221335992023928,2020-11-14
85,0.29481950382057087,0.40440450238021086,0.0,0.31173788558762583,0.16032788362293177,0.5124429630670411,2020-11-14
86,3.83552942963376e-06,0.0,0.003101145038167939,0.028459092069380576,0.032279273099673544,0.0,2020-11-14
87,0.00022680764027234302,8.89798460648663e-06,0.17700381679389313,0.02849541215884054,0.20536835006743825,0.014656144306651634,2020-11-14
88,9.2819812197137e-05,0.00022244961516216575,0.07848282442748092,0.028460882496325786,0.03198332669774335,0.8953168044077134,2020-11-14
89,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-14
90,0.0118540872552261,0.007527694977087689,0.0,0.04009968074129814,0.19208903109894512,0.23723548825470783,2020-11-14
91,5.114039239511681e-07,0.0,0.00047709923664122136,0.028458580518824803,,,2020-11-14
92,0.020490676722913426,0.029185389509276148,0.0,0.04811618950083408,0.11372099660418405,0.5321020777438074,2020-11-14
93,0.0001841054126224205,5.338790763891978e-05,0.16579198473282442,0.028463440249104657,0.14459696957060061,0.10833333333333334,2020-11-14
94,0.0,0.0,0.0,0.028458580518824803,,,2020-11-14
95,0.01659019899493787,0.019495484272812207,0.0,0.04449313268956401,0.16091443866712102,0.43900371449268677,2020-11-14
96,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-15
97,5.676583555857965e-05,8.008186145837967e-05,0.045085877862595415,0.028464719125494094,0.026449465577218913,0.527027027027027,2020-11-15
98,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-15
99,6.494829834179834e-05,8.89798460648663e-06,0.05725190839694656,0.028461905597437335,0.028807010528812228,0.05118110236220473,2020-11-15
100,0.0002564690678615108,0.00042710326111135825,0.1946564885496183,0.028494133282451102,0.04466777954532323,0.6221335992023928,2020-11-15
101,0.30044443558010975,0.4056769141789384,0.0,0.3173278542858473,0.16341680705758935,0.5044311430246838,2020-11-15
102,3.83552942963376e-06,0.0,0.003101145038167939,0.028459092069380576,0.032279273099673544,0.0,2020-11-15
103,0.0002306431697019768,8.89798460648663e-06,0.17986641221374045,0.0284961794846742,0.20886790225445775,0.014412416851441243,2020-11-15
104,9.2819812197137e-05,0.00022244961516216575,0.07848282442748092,0.028460882496325786,0.03198332669774335,0.8953168044077134,2020-11-15
105,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-15
106,0.011974778581278576,0.007607776838546069,0.0,0.040218104694959844,0.19406077184476128,0.23734278576156828,2020-11-15
107,5.114039239511681e-07,0.0,0.00047709923664122136,0.028458580518824803,,,2020-11-15
108,0.02078703529684313,0.029185389509276148,0.0,0.048412633047905176,0.11538848762435379,0.5245159544369818,2020-11-15
109,0.0001841054126224205,5.338790763891978e-05,0.16579198473282442,0.028463440249104657,0.14459696957060061,0.10833333333333334,2020-11-15
110,0.0,0.0,0.0,0.028458580518824803,,,2020-11-15
111,0.01693104971025132,0.01963785202651599,0.0,0.044829988730541254,0.16425276890295698,0.4333071555864319,2020-11-15
112,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-16
113,5.7021537520555235e-05,8.008186145837967e-05,0.045085877862595415,0.02846497490077198,0.026575687656057657,0.5246636771300449,2020-11-16
114,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-16
115,6.57154042277251e-05,1.779596921297326e-05,0.05725190839694656,0.028462417147993108,0.029165815801888532,0.10116731517509728,2020-11-16
116,0.0002674642522264609,0.00042710326111135825,0.1946564885496183,0.028505131619400246,0.04665013594135823,0.5965583173996176,2020-11-16
117,0.30541093478756154,0.40737642923877737,0.0,0.32224692443017106,0.16614415317411613,0.4983071026337867,2020-11-16
118,3.83552942963376e-06,0.0,0.003101145038167939,0.028459092069380576,0.032279273099673544,0.0,2020-11-16
119,0.00023192167951185472,8.89798460648663e-06,0.183206106870229,0.028493877507173217,0.21003441965013092,0.014332965821389196,2020-11-16
120,9.2819812197137e-05,0.00022244961516216575,0.07848282442748092,0.028460882496325786,0.03198332669774335,0.8953168044077134,2020-11-16
121,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-16
122,0.012059415930692494,0.007732348623036882,0.0,0.04029918545805004,0.19544349681693327,0.2395360671727239,2020-11-16
123,7.671058859267521e-07,0.0,0.00047709923664122136,0.028458580518824803,,,2020-11-16
124,0.02097037360357962,0.029238777416915065,0.0,0.04859448927048286,0.11642005885943724,0.5208813451854021,2020-11-16
125,0.0001841054126224205,5.338790763891978e-05,0.16579198473282442,0.028463440249104657,0.14459696957060061,0.10833333333333334,2020-11-16
126,0.0,0.0,0.0,0.028458580518824803,,,2020-11-16
127,0.017159135860333543,0.019655647995728966,0.0,0.04505762872786073,0.16648667030608202,0.4279349089500194,2020-11-16
128,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-17
129,5.7021537520555235e-05,8.008186145837967e-05,0.045085877862595415,0.02846497490077198,0.026575687656057657,0.5246636771300449,2020-11-17
130,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-17
131,6.57154042277251e-05,1.779596921297326e-05,0.05749045801526717,0.028462161372715223,0.029165815801888532,0.10116731517509728,2020-11-17
132,0.0002674642522264609,0.00042710326111135825,0.19513358778625953,0.028504620068844473,0.04665013594135823,0.5965583173996176,2020-11-17
133,0.309898248518271,0.41198558526493745,0.0,0.32660303318786543,0.1686083552540692,0.4966479667907366,2020-11-17
134,3.83552942963376e-06,0.0,0.003101145038167939,0.028459092069380576,0.032279273099673544,0.0,2020-11-17
135,0.0002339672952076594,1.779596921297326e-05,0.18487595419847327,0.028493877507173217,0.211900847483208,0.02841530054644809,2020-11-17
136,9.307551415911258e-05,0.00022244961516216575,0.07919847328244274,0.028460370945770013,0.03207576516226876,0.8928571428571428,2020-11-17
137,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-17
138,0.01219979630781709,0.007812430484495261,0.0,0.04043730410810904,0.19773689865899485,0.2392320429251116,2020-11-17
139,7.671058859267521e-07,0.0,0.00047709923664122136,0.028458580518824803,,,2020-11-17
140,0.02128948965212515,0.02956800284735507,0.0,0.04890423313200408,0.1182155970761515,0.5188508149269149,2020-11-17
141,0.0001841054126224205,5.338790763891978e-05,0.16579198473282442,0.028463440249104657,0.14459696957060061,0.10833333333333334,2020-11-17
142,0.0,0.0,0.0,0.028458580518824803,,,2020-11-17
143,0.01733940574352633,0.019958179472349513,0.0,0.045229253939322936,0.16825225381415732,0.4300039816548938,2020-11-17
144,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-18
145,5.7277239482530825e-05,8.008186145837967e-05,0.046755725190839696,0.028463440249104657,0.026701909734896404,0.5223214285714286,2020-11-18
146,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-18
147,6.597110618970068e-05,1.779596921297326e-05,0.05796755725190839,0.028461905597437335,0.029285417559580636,0.10077519379844962,2020-11-18
148,0.0002730896953899237,0.00042710326111135825,0.2032442748091603,0.028501550765509826,0.04766436479514359,0.5842696629213484,2020-11-18
149,0.3142935095426693,0.4157494327534813,0.0,0.3308913614969197,0.17102200671867185,0.4941764160307207,2020-11-18
150,4.0912313916093444e-06,0.0,0.003101145038167939,0.028459347844658464,0.03453601370131723,0.0,2020-11-18
151,0.0002367800167893908,1.779596921297326e-05,0.18845419847328243,0.02849285440606167,0.21446718575368898,0.028077753779697623,2020-11-18
152,9.307551415911258e-05,0.00022244961516216575,0.07919847328244274,0.028460370945770013,0.03207576516226876,0.8928571428571428,2020-11-18
153,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-18
154,0.012332249924120442,0.007910308315166615,0.0,0.04056698217399778,0.1999008005791915,0.23962760994422444,2020-11-18
155,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,,,2020-11-18
156,0.02161269693206229,0.03004849401610535,0.0,0.049213721218247415,0.1200341550135929,0.5193970871833703,2020-11-18
157,0.0001841054126224205,5.338790763891978e-05,0.16579198473282442,0.028463440249104657,0.14459696957060061,0.10833333333333334,2020-11-18
158,0.0,0.0,0.0,0.028458580518824803,,,2020-11-18
159,0.01750254359526675,0.020322996841215465,0.0,0.04538195178022151,0.16985004427962122,0.43378281640345373,2020-11-18
160,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-19
161,5.778864340648199e-05,8.008186145837967e-05,0.047709923664122134,0.028462928698548884,0.026954353892573876,0.5176991150442478,2020-11-19
162,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-19
163,6.597110618970068e-05,1.779596921297326e-05,0.05796755725190839,0.028461905597437335,0.029285417559580636,0.10077519379844962,2020-11-19
164,0.0002759024169716552,0.00042710326111135825,0.20729961832061067,0.028500016113842504,0.04817147922203626,0.5783132530120483,2020-11-19
165,0.3194819580531159,0.4194509943497797,0.0,0.33597489514492485,0.1738712359855433,0.4904792661619569,2020-11-19
166,4.0912313916093444e-06,0.0,0.003101145038167939,0.028459347844658464,0.03453601370131723,0.0,2020-11-19
167,0.00023805852659926872,2.669395381945989e-05,0.19131679389312978,0.02849080820383857,0.21563370314936214,0.041890440386680994,2020-11-19
168,9.358691808306375e-05,0.00022244961516216575,0.07919847328244274,0.028460882496325786,0.03226064209131958,0.8879781420765028,2020-11-19
169,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-19
170,0.012456776779602552,0.008017084130444455,0.0,0.04068847543099413,0.2019352025775231,0.24043435421627396,2020-11-19
171,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,,,2020-11-19
172,0.0218911563686537,0.030493393246429683,0.0,0.04947947173197206,0.12160093475558154,0.5203826566369202,2020-11-19
173,0.00018436111458439608,5.338790763891978e-05,0.16650763358778625,0.028462928698548884,0.1447999818004556,0.10818307905686546,2020-11-19
174,0.0,0.0,0.0,0.028458580518824803,,,2020-11-19
175,0.017770519251417163,0.020527650487164657,0.0,0.04564412144005574,0.17247462799091606,0.4315438076463733,2020-11-19
176,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-20
177,5.8044345368457576e-05,8.008186145837967e-05,0.047709923664122134,0.02846318447382677,0.027080575971412616,0.5154185022026432,2020-11-20
178,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-20
179,6.622680815167626e-05,1.779596921297326e-05,0.05796755725190839,0.028462161372715223,0.02940501931727274,0.1003861003861004,2020-11-20
180,0.0002761581189336308,0.00042710326111135825,0.20729961832061067,0.028500271889120393,0.04821758053357196,0.577777777777778,2020-11-20
181,0.32404495956457025,0.4233305156382079,0.0,0.3404276869576605,0.17637700190478442,0.48804522456039573,2020-11-20
182,4.0912313916093444e-06,0.0,0.003101145038167939,0.028459347844658464,0.03453601370131723,0.0,2020-11-20
183,0.00024112695014297573,2.669395381945989e-05,0.19561068702290074,0.02848927355217125,0.21843334489897773,0.041357370095440084,2020-11-20
184,9.409832200701492e-05,0.00022244961516216575,0.07919847328244274,0.028461394046881562,0.03244551902037041,0.8831521739130436,2020-11-20
185,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-20
186,0.012551130803571542,0.008123859945722293,0.0,0.040779787205199806,0.20347666938940057,0.2418050320871957,2020-11-20
187,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,,,2020-11-20
188,0.022151460965944843,0.030778128753837255,0.0,0.04973166615596869,0.12306556448684368,0.5190696063719266,2020-11-20
189,0.000185639624394274,5.338790763891978e-05,0.16650763358778625,0.028464207574938317,0.14581504294973047,0.10743801652892562,2020-11-20
190,0.0,0.0,0.0,0.028458580518824803,,,2020-11-20
191,0.018031335252632258,0.020803488009965742,0.0,0.04589708318988603,0.17502908923664198,0.4310166342867677,2020-11-20
192,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-21
193,5.8044345368457576e-05,8.008186145837967e-05,0.047709923664122134,0.02846318447382677,0.027080575971412616,0.5154185022026432,2020-11-21
194,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-21
195,6.673821207562743e-05,1.779596921297326e-05,0.058444656488549615,0.028462161372715223,0.029644222832656945,0.0996168582375479,2020-11-21
196,0.00027973794640128894,0.00042710326111135825,0.21159351145038166,0.028499248788008844,0.04886299889507173,0.5703839122486288,2020-11-21
197,0.3285491496247701,0.42569737954353337,0.0,0.34486513225372295,0.17885047159755163,0.4840457283925252,2020-11-21
198,4.0912313916093444e-06,0.0,0.003101145038167939,0.028459347844658464,0.03453601370131723,0.0,2020-11-21
199,0.0002436839697627316,2.669395381945989e-05,0.20229007633587787,0.028484669597169283,0.22076637969032412,0.040923399790136414,2020-11-21
200,9.409832200701492e-05,0.00022244961516216575,0.07919847328244274,0.028461394046881562,0.03244551902037041,0.8831521739130436,2020-11-21
201,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-21
202,0.012642416403996826,0.00821283979178716,0.0,0.040868541226626615,0.20496800719926578,0.24268840257271146,2020-11-21
203,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,,,2020-11-21
204,0.022378268606217187,0.03110735418427726,0.0,0.049949075142172686,0.12434172025465261,0.5193048207776775,2020-11-21
205,0.0001907536636337857,5.338790763891978e-05,0.16698473282442747,0.028468811529940286,0.14987528754683,0.10455764075067024,2020-11-21
206,0.0,0.0,0.0,0.028458580518824803,,,2020-11-21
207,0.018291128445999453,0.02104373359434088,0.0,0.04615004493971632,0.17757353298728668,0.4298016300169153,2020-11-21
208,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,0.0,0.0,2020-11-22
209,5.8044345368457576e-05,8.008186145837967e-05,0.047709923664122134,0.02846318447382677,0.027080575971412616,0.5154185022026432,2020-11-22
210,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-22
211,6.673821207562743e-05,1.779596921297326e-05,0.058444656488549615,0.028462161372715223,0.029644222832656945,0.0996168582375479,2020-11-22
212,0.00027973794640128894,0.00042710326111135825,0.21159351145038166,0.028499248788008844,0.04886299889507173,0.5703839122486288,2020-11-22
213,0.33281118992697917,0.4289896338479334,0.0,0.3490337577327261,0.18119096508827234,0.4815425193940498,2020-11-22
214,4.0912313916093444e-06,0.0,0.003101145038167939,0.028459347844658464,0.03453601370131723,0.0,2020-11-22
215,0.0002449624795726095,3.559193842594652e-05,0.20515267175572519,0.028482623394946185,0.22193289708599723,0.054279749478079335,2020-11-22
216,9.409832200701492e-05,0.00022244961516216575,0.07919847328244274,0.028461394046881562,0.03244551902037041,0.8831521739130436,2020-11-22
217,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-22
218,0.012729866474992475,0.008301819637852027,0.0,0.040953458618885115,0.20639668375661563,0.24363249236702547,2020-11-22
219,7.671058859267521e-07,0.0,0.0007156488549618321,0.028458580518824803,,,2020-11-22
220,0.022594081062124582,0.031169640076522665,0.0,0.05016315904976415,0.12555601052300747,0.5153744298955422,2020-11-22
221,0.0001907536636337857,5.338790763891978e-05,0.16698473282442747,0.028468811529940286,0.14987528754683,0.10455764075067024,2020-11-22
222,0.0,0.0,0.0,0.028458580518824803,,,2020-11-22
223,0.018497735631275724,0.021141611425012235,0.0,0.0463538978361923,0.17959706699370487,0.42697778576464246,2020-11-22
224,1.0228078479023361e-06,0.0,0.0007156488549618321,0.02845883629410269,0.0005239453083272191,0.0,2020-11-23
225,5.8044345368457576e-05,8.008186145837967e-05,0.047709923664122134,0.02846318447382677,0.027080575971412616,0.5154185022026432,2020-11-23
226,1.8154839300266466e-05,8.89798460648663e-06,0.016698473282442748,0.028458580518824803,0.016884894359182466,0.18309859154929575,2020-11-23
227,6.776101992352976e-05,1.779596921297326e-05,0.058444656488549615,0.02846318447382677,0.030122629863425347,0.09811320754716982,2020-11-23
228,0.00027973794640128894,0.00042710326111135825,0.21159351145038166,0.028499248788008844,0.04886299889507173,0.5703839122486288,2020-11-23
229,0.33621944137815174,0.4307158428615918,0.0,0.3523933660077725,0.18306260162161864,0.4785791641569473,2020-11-23
230,4.0912313916093444e-06,0.0,0.003101145038167939,0.028459347844658464,0.03453601370131723,0.0,2020-11-23
231,0.00024726379723038973,4.448992303243315e-05,0.2077767175572519,0.028481856069112525,0.22403262839820895,0.0672182006204757,2020-11-23
232,9.43540239689905e-05,0.00022244961516216575,0.07919847328244274,0.028461649822159447,0.032537957484895824,0.8807588075880761,2020-11-23
233,3.3241255056825922e-06,8.89798460648663e-06,0.0028625954198473282,0.028458580518824803,0.01886884375131844,1.0,2020-11-23
